"review_id","effect_size_id","within_effect_id","study_author","study_year","study_first_page_number","study_n","estimate","metric","lower_ci","upper_ci","standard_error","standard_deviation","variance","p_value","n_intervention","n_control","number_of_events_in_exposure_for_or_rr","number_of_events_in_comparison_for_or_rr","reverse_code","study_name","converted_metric","r_ci_lower","r_ci_upper","r_estimate","z_estimate","z_ci_lower","z_ci_upper","tar_group"
55560,"55560_002","55560_002_007","Mirzaei","2016","22",50,1.8,"Hedge's g",NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,"Mirzaei 2016","d",NA,NA,0.66896473162245,0.808866935652782,NA,NA,143
55560,"55560_002","55560_002_008","Nejati","2018","113",20,1.51,"Hedge's g",NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,"Nejati 2018","d",NA,NA,0.602550800413168,0.697142381436235,NA,NA,143
55560,"55560_002","55560_002_009","Nejati","2018","113",20,1.26,"Hedge's g",NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,"Nejati 2018","d",NA,NA,0.533037656364524,0.594378911302243,NA,NA,143
55560,"55560_002","55560_002_010","Praveen","2013","155",70,1.21,"Hedge's g",NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,"Praveen 2013","d",NA,NA,0.517637881190732,0.57310763187148,NA,NA,143
55560,"55560_002","55560_002_011","Young","2014","239",52,-0.01,"Hedge's g",NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,"Young 2014","d",NA,NA,-0.00499993750117185,-0.00499997916690104,NA,NA,143
55560,"55560_003","55560_003_001","Cavus","2017","625",37,2.62,"Hedge's g",NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,"Cavus 2017","d",NA,NA,0.794874231096063,1.08453346717869,NA,NA,144
55560,"55560_003","55560_003_002","Jafari","2016","85",60,1.57,"Hedge's g",NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,"Jafari 2016","d",NA,NA,0.617474101197689,0.720912327180529,NA,NA,144
55560,"55560_003","55560_003_003","Tabatabaei","2012","47",60,0.9,"Hedge's g",NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,"Tabatabaei 2012","d",NA,NA,0.410364677328798,0.43604966885174,NA,NA,144
55560,"55560_006","55560_006_001","Basoz","2016","2",35,-0.33,"Hedge's g",NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,"Basoz 2016","d",NA,NA,-0.162798782993202,-0.164260338916376,NA,NA,145
55560,"55560_006","55560_006_002","Hwang","2013","101",60,2.37,"Hedge's g",NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,"Hwang 2013","d",NA,NA,0.764241814656277,1.00633483447969,NA,NA,145
55560,"55560_006","55560_006_003","Young","2014","239",52,-0.01,"Hedge's g",NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,"Young 2014","d",NA,NA,-0.00499993750117185,-0.00499997916690104,NA,NA,145
55560,"55560_007","55560_007_001","Alfadil","2017",NA,64,0.63,"Hedge's g",NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,"Alfadil 2017","d",NA,NA,0.300446573394861,0.310010416495237,NA,NA,146
55560,"55560_007","55560_007_002","Cavus","2017","625",37,2.62,"Hedge's g",NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,"Cavus 2017","d",NA,NA,0.794874231096063,1.08453346717869,NA,NA,146
55560,"55560_007","55560_007_003","Jafari","2016","85",60,1.57,"Hedge's g",NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,"Jafari 2016","d",NA,NA,0.617474101197689,0.720912327180529,NA,NA,146
55560,"55560_007","55560_007_004","Lin","2014","162",49,-0.24,"Hedge's g",NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,"Lin 2014","d",NA,NA,-0.119145220618431,-0.119713850398777,NA,NA,146
55560,"55560_007","55560_007_005","Lin","2014","162",55,-0.48,"Hedge's g",NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,"Lin 2014","d",NA,NA,-0.233372952475324,-0.2377537491524,NA,NA,146
55560,"55560_007","55560_007_006","Maftoon","2015","19",44,1.59,"Hedge's g",NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,"Maftoon 2015","d",NA,NA,0.622305622850122,0.728759148928538,NA,NA,146
55560,"55560_007","55560_007_007","Mirzaei","2016","22",50,1.8,"Hedge's g",NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,"Mirzaei 2016","d",NA,NA,0.66896473162245,0.808866935652782,NA,NA,146
55560,"55560_007","55560_007_008","Nejati","2018","113",20,1.51,"Hedge's g",NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,"Nejati 2018","d",NA,NA,0.602550800413168,0.697142381436235,NA,NA,146
55560,"55560_007","55560_007_009","Nejati","2018","113",20,1.26,"Hedge's g",NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,"Nejati 2018","d",NA,NA,0.533037656364524,0.594378911302243,NA,NA,146
55560,"55560_007","55560_007_010","Praveen","2013","155",70,1.21,"Hedge's g",NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,"Praveen 2013","d",NA,NA,0.517637881190732,0.57310763187148,NA,NA,146
55560,"55560_007","55560_007_011","Tabatabaei","2012","47",60,0.9,"Hedge's g",NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,"Tabatabaei 2012","d",NA,NA,0.410364677328798,0.43604966885174,NA,NA,146
55560,"55560_007","55560_007_012","Lai","2014",NA,40,0.48,"Hedge's g",NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,"Lai 2014","d",NA,NA,0.233372952475324,0.2377537491524,NA,NA,146
55569,"55569_001","55569_001_001","Savage","2013","310",1067,0.26,"Hedges g",NA,NA,NA,NA,NA,NA,549,518,NA,NA,NA,"Savage 2013","d",NA,NA,0.128915230254621,0.12963659033633,NA,NA,147
55569,"55569_001","55569_001_002","Deault","2009","250",143,0.19,"Hedges g",NA,NA,NA,NA,NA,NA,86,57,NA,NA,NA,"Deault 2009","d",NA,NA,0.0945741925264207,0.0948576814038144,NA,NA,147
55569,"55569_001","55569_001_003","Savage","2010","911",60,-0.25,"Hedges g",NA,NA,NA,NA,NA,NA,49,11,NA,NA,NA,"Savage 2010","d",NA,NA,-0.124034734589208,-0.124676746921443,NA,NA,147
55569,"55569_001","55569_001_004","Wolgemuth","2011",NA,166,0.04,"Hedges g",NA,NA,NA,NA,NA,NA,118,48,NA,NA,NA,"Wolgemuth 2011","d",NA,NA,0.0199960011996001,0.0199986669066095,NA,NA,147
55569,"55569_001","55569_001_005","Wolgemuth","2013","250",308,0.01,"Hedges g",NA,NA,NA,NA,NA,NA,163,145,NA,NA,NA,"Wolgemuth 2013","d",NA,NA,0.00499993750117185,0.00499997916690104,NA,NA,147
55569,"55569_001","55569_001_008","Piquette","2014",NA,203,0.51,"Hedges g",NA,NA,NA,NA,NA,NA,105,98,NA,NA,NA,"Piquette 2014","d",NA,NA,0.247092907252396,0.252314305067695,NA,NA,147
55569,"55569_001","55569_001_009","Cheung","2016","219",122,-0.06,"Hedges g",NA,NA,NA,NA,NA,NA,74,48,NA,NA,NA,"Cheung 2016","d",NA,NA,-0.029986509105671,-0.0299955018215243,NA,NA,147
55569,"55569_001","55569_001_010","Bailey","2016","257",20,0.28,"Hedges g",NA,NA,NA,NA,NA,NA,11,9,NA,NA,NA,"Bailey 2016","d",NA,NA,0.138647844534406,0.139546653905865,NA,NA,147
55569,"55569_001","55569_001_011","Mak","2017","2671",249,0.1,"Hedges g",NA,NA,NA,NA,NA,NA,145,104,NA,NA,NA,"Mak 2017","d",NA,NA,0.0499376169438922,0.0499791900693487,NA,NA,147
55569,"55569_001","55569_001_012","McNally","2016",NA,2241,0.08,"Hedges g",NA,NA,NA,NA,NA,NA,710,1158,NA,NA,NA,"McNally 2016","d",NA,NA,0.0399680383488716,0.039989341006027,NA,NA,147
55569,"55569_001","55569_001_013","Cheung","2017",NA,375,0.72,"Hedges g",NA,NA,NA,NA,NA,NA,227,148,NA,NA,NA,"Cheung 2017","d",NA,NA,0.338719468272742,0.3526453302527,NA,NA,147
55569,"55569_002","55569_002_001","Savage","2013","310",1067,0.23,"Hedges g",NA,NA,NA,NA,NA,NA,549,518,NA,NA,NA,"Savage 2013","d",NA,NA,0.114247022914439,0.114748017581985,NA,NA,148
55569,"55569_002","55569_002_002","Deault","2009","250",143,0.28,"Hedges g",NA,NA,NA,NA,NA,NA,86,57,NA,NA,NA,"Deault 2009","d",NA,NA,0.138647844534406,0.139546653905865,NA,NA,148
55569,"55569_002","55569_002_003","Savage","2010","911",60,0.56,"Hedges g",NA,NA,NA,NA,NA,NA,49,11,NA,NA,NA,"Savage 2010","d",NA,NA,0.269629925519971,0.276464691365661,NA,NA,148
55569,"55569_002","55569_002_004","Anderson","2011","499",312,0.43,"Hedges g",NA,NA,NA,NA,NA,NA,119,193,NA,NA,NA,"Anderson 2011","d",NA,NA,0.210196709523022,0.213377140086069,NA,NA,148
55569,"55569_002","55569_002_005","Wolgemuth","2011",NA,166,0.72,"Hedges g",NA,NA,NA,NA,NA,NA,118,48,NA,NA,NA,"Wolgemuth 2011","d",NA,NA,0.338719468272742,0.3526453302527,NA,NA,148
55569,"55569_002","55569_002_006","Wolgemuth","2013","250",308,0.32,"Hedges g",NA,NA,NA,NA,NA,NA,163,145,NA,NA,NA,"Wolgemuth 2013","d",NA,NA,0.157990501106673,0.159325079865316,NA,NA,148
55569,"55569_002","55569_002_009","Piquette","2014",NA,203,0.33,"Hedges g",NA,NA,NA,NA,NA,NA,105,98,NA,NA,NA,"Piquette 2014","d",NA,NA,0.162798782993202,0.164260338916376,NA,NA,148
55569,"55569_002","55569_002_010","Mak","2017","2671",249,0.17,"Hedges g",NA,NA,NA,NA,NA,NA,145,104,NA,NA,NA,"Mak 2017","d",NA,NA,0.0846945914398115,0.0848979771881697,NA,NA,148
55569,"55569_002","55569_002_011","McNally","2016",NA,2241,0.11,"Hedges g",NA,NA,NA,NA,NA,NA,710,1158,NA,NA,NA,"McNally 2016","d",NA,NA,0.0549170007571355,0.0549723085118352,NA,NA,148
55569,"55569_002","55569_002_012","Cheung","2017",NA,375,0.46,"Hedges g",NA,NA,NA,NA,NA,NA,227,148,NA,NA,NA,"Cheung 2017","d",NA,NA,0.224147692921427,0.228018971902582,NA,NA,148
55569,"55569_003","55569_003_001","Savage","2013","310",1067,-0.03,"Hedges g",NA,NA,NA,NA,NA,NA,549,518,NA,NA,NA,"Savage 2013","d",NA,NA,-0.0149983127847122,-0.0149994375569455,NA,NA,149
55569,"55569_003","55569_003_002","Deault","2009","250",143,-0.1,"Hedges g",NA,NA,NA,NA,NA,NA,86,57,NA,NA,NA,"Deault 2009","d",NA,NA,-0.0499376169438922,-0.0499791900693487,NA,NA,149
55569,"55569_003","55569_003_003","Anderson","2011","499",312,0.47,"Hedges g",NA,NA,NA,NA,NA,NA,119,193,NA,NA,NA,"Anderson 2011","d",NA,NA,0.228768026856,0.232889070427235,NA,NA,149
55569,"55569_003","55569_003_005","Piquette","2014",NA,203,0.04,"Hedges g",NA,NA,NA,NA,NA,NA,105,98,NA,NA,NA,"Piquette 2014","d",NA,NA,0.0199960011996001,0.0199986669066095,NA,NA,149
55569,"55569_003","55569_003_006","Bailey","2016","257",20,0.29,"Hedges g",NA,NA,NA,NA,NA,NA,11,9,NA,NA,NA,"Bailey 2016","d",NA,NA,0.143499310466994,0.144496643818822,NA,NA,149
55569,"55569_004","55569_004_001","Savage","2013","310",1067,0.04,"Hedges g",NA,NA,NA,NA,NA,NA,549,518,NA,NA,NA,"Savage 2013","d",NA,NA,0.0199960011996001,0.0199986669066095,NA,NA,150
55569,"55569_004","55569_004_002","Deault","2009","250",143,0.22,"Hedges g",NA,NA,NA,NA,NA,NA,86,57,NA,NA,NA,"Deault 2009","d",NA,NA,0.109340479152898,0.109779365920543,NA,NA,150
55569,"55569_004","55569_004_003","Savage","2010","911",60,0.6,"Hedges g",NA,NA,NA,NA,NA,NA,49,11,NA,NA,NA,"Savage 2010","d",NA,NA,0.287347885566345,0.295673047563422,NA,NA,150
55569,"55569_004","55569_004_004","Abrami","2014","945",358,0.26,"Hedges g",NA,NA,NA,NA,NA,NA,180,178,NA,NA,NA,"Abrami 2014","d",NA,NA,0.128915230254621,0.12963659033633,NA,NA,150
55569,"55569_004","55569_004_007","Cheung","2016","219",122,-0.11,"Hedges g",NA,NA,NA,NA,NA,NA,74,48,NA,NA,NA,"Cheung 2016","d",NA,NA,-0.0549170007571355,-0.0549723085118352,NA,NA,150
55569,"55569_004","55569_004_008","Bailey","2016","257",20,0.39,"Hedges g",NA,NA,NA,NA,NA,NA,11,9,NA,NA,NA,"Bailey 2016","d",NA,NA,0.191395051403356,0.193784867221876,NA,NA,150
55569,"55569_004","55569_004_009","McNally","2016",NA,2241,0.06,"Hedges g",NA,NA,NA,NA,NA,NA,710,1158,NA,NA,NA,"McNally 2016","d",NA,NA,0.029986509105671,0.0299955018215243,NA,NA,150
55569,"55569_004","55569_004_010","Lysenko","2009","176",747,0.55,"Hedges g",NA,NA,NA,NA,NA,NA,307,393,NA,NA,NA,"Lysenko 2009","d",NA,NA,0.265156483021042,0.271646760513775,NA,NA,150
55569,"55569_004","55569_004_011","Lysenko","2019","176",1015,0.11,"Hedges g",NA,NA,NA,NA,NA,NA,498,474,NA,NA,NA,"Lysenko 2019","d",NA,NA,0.0549170007571355,0.0549723085118352,NA,NA,150
55569,"55569_005","55569_005_001","Savage","2013","310",1067,0.39,"Hedges g",NA,NA,NA,NA,NA,NA,549,518,NA,NA,NA,"Savage 2013","d",NA,NA,0.191395051403356,0.193784867221876,NA,NA,151
55569,"55569_005","55569_005_002","Deault","2009","250",143,0.29,"Hedges g",NA,NA,NA,NA,NA,NA,86,57,NA,NA,NA,"Deault 2009","d",NA,NA,0.143499310466994,0.144496643818822,NA,NA,151
55569,"55569_005","55569_005_003","Savage","2010","911",60,0.16,"Hedges g",NA,NA,NA,NA,NA,NA,49,11,NA,NA,NA,"Savage 2010","d",NA,NA,0.07974522228289,0.0799149114944968,NA,NA,151
55569,"55569_005","55569_005_004","Abrami","2014","945",358,0.54,"Hedges g",NA,NA,NA,NA,NA,NA,180,178,NA,NA,NA,"Abrami 2014","d",NA,NA,0.260665852290765,0.266822666909941,NA,NA,151
55569,"55569_005","55569_005_007","Piquette","2014",NA,203,-0.44,"Hedges g",NA,NA,NA,NA,NA,NA,105,98,NA,NA,NA,"Piquette 2014","d",NA,NA,-0.21486178267512,-0.218262907439882,NA,NA,151
55569,"55569_005","55569_005_008","Cheung","2016","219",122,0.03,"Hedges g",NA,NA,NA,NA,NA,NA,74,48,NA,NA,NA,"Cheung 2016","d",NA,NA,0.0149983127847122,0.0149994375569455,NA,NA,151
55569,"55569_005","55569_005_009","Lysenko","2009","176",747,0.69,"Hedges g",NA,NA,NA,NA,NA,NA,307,393,NA,NA,NA,"Lysenko 2009","d",NA,NA,0.326136345546763,0.3384985964017,NA,NA,151
55569,"55569_005","55569_005_010","Lysenko","2019","176",1015,0.03,"Hedges g",NA,NA,NA,NA,NA,NA,498,474,NA,NA,NA,"Lysenko 2019","d",NA,NA,0.0149983127847122,0.0149994375569455,NA,NA,151
55569,"55569_006","55569_006_001","Deault","2009","250",143,0.01,"Hedges g",NA,NA,NA,NA,NA,NA,86,57,NA,NA,NA,"Deault 2009","d",NA,NA,0.00499993750117185,0.00499997916690104,NA,NA,152
55569,"55569_006","55569_006_002","Wolgemuth","2011",NA,166,-0.22,"Hedges g",NA,NA,NA,NA,NA,NA,118,48,NA,NA,NA,"Wolgemuth 2011","d",NA,NA,-0.109340479152898,-0.109779365920543,NA,NA,152
55569,"55569_006","55569_006_003","Wolgemuth","2013","250",308,0.14,"Hedges g",NA,NA,NA,NA,NA,NA,163,145,NA,NA,NA,"Wolgemuth 2013","d",NA,NA,0.0698291276999139,0.0699429590194018,NA,NA,152
55569,"55569_006","55569_006_004","Abrami","2014","945",358,-0.01,"Hedges g",NA,NA,NA,NA,NA,NA,180,178,NA,NA,NA,"Abrami 2014","d",NA,NA,-0.00499993750117185,-0.00499997916690104,NA,NA,152
55569,"55569_006","55569_006_006","Piquette","2014",NA,203,0.66,"Hedges g",NA,NA,NA,NA,NA,NA,105,98,NA,NA,NA,"Piquette 2014","d",NA,NA,0.313377454203902,0.324286295137463,NA,NA,152
55569,"55569_006","55569_006_007","McNally","2016",NA,2241,-0.28,"Hedges g",NA,NA,NA,NA,NA,NA,710,1158,NA,NA,NA,"McNally 2016","d",NA,NA,-0.138647844534406,-0.139546653905865,NA,NA,152
55569,"55569_006","55569_006_008","Lysenko","2009","176",747,0.49,"Hedges g",NA,NA,NA,NA,NA,NA,307,393,NA,NA,NA,"Lysenko 2009","d",NA,NA,0.237962230135701,0.242612911397075,NA,NA,152
55569,"55569_006","55569_006_009","Lysenko","2019","176",1015,-0.11,"Hedges g",NA,NA,NA,NA,NA,NA,498,474,NA,NA,NA,"Lysenko 2019","d",NA,NA,-0.0549170007571355,-0.0549723085118352,NA,NA,152
55945,"55945_001","55945_001_001","Gonzalez-Valero","2020","S336",577,-0.498,"Hedge's g",-0.705,-0.292,0.105,NA,0.011,0,NA,NA,NA,NA,NA,"Gonzalez-Valero 2020","d",-0.332450098553614,-0.144468375050109,-0.241622227783842,-0.246496205038103,-0.34558027982337,-0.145486223812138,153
55945,"55945_001","55945_001_002","Hawi","2018","70",524,-0.344,"Hedge's g",-0.518,-0.17,0.089,NA,0.008,0,NA,NA,NA,NA,NA,"Hawi 2018","d",-0.250726980514092,-0.0846945914398115,-0.169510870622769,-0.171163020683482,-0.256188408278441,-0.0848979771881697,153
55945,"55945_001","55945_001_003","Kim","2016","202",230,-0.315,"Hedge's g",-0.578,-0.053,0.134,NA,0.018,0.019,NA,NA,NA,NA,NA,"Kim 2016","d",-0.277638172002331,-0.0264907000853622,-0.155582116574608,-0.156855999210585,-0.285121157090235,-0.0264968993755695,153
55945,"55945_001","55945_001_004","King","2014","21",1287,-0.262,"Hedge's g",-0.372,-0.152,0.056,NA,0.003,0,NA,NA,NA,NA,NA,"King 2014","d",-0.182863718459566,-0.0757814582684033,-0.129890217973513,-0.130628182412908,-0.184943884586233,-0.0759270268464923,153
55945,"55945_001","55945_001_005","Mannikko","2019","993",773,-0.193,"Hedge's g",-0.334,-0.051,0.072,NA,0.005,NA,NA,NA,NA,NA,NA,"Mannikko 2019","d",-0.164718872894496,-0.025491713353575,-0.0960537978895378,-0.0963508521436798,-0.166233339352037,-0.0254972372458401,153
55945,"55945_001","55945_001_006","Nogueira","2019","183",152,-0.526,"Hedge's g",-0.869,-0.183,0.175,NA,0.031,0.003,NA,NA,NA,NA,NA,"Nogueira 2019","d",-0.398508109467932,-0.0911193580242221,-0.25435048461298,-0.260058752082635,-0.421874129033014,-0.0913728018278875,153
55945,"55945_001","55945_001_007","Rehbein","2010","269",7761,-0.15,"Hedge's g",-0.24,-0.059,0.046,NA,0.002,0.001,NA,NA,NA,NA,NA,"Rehbein 2010","d",-0.119145220618431,-0.0294871721844479,-0.0747899482416342,-0.0749298648848772,-0.119713850398777,-0.0294957229455697,153
55945,"55945_001","55945_001_008","Turel","2016","e0154764",125,-0.58,"Hedge's g",-0.947,-0.212,0.187,NA,0.035,0.002,NA,NA,NA,NA,NA,"Turel 2016","d",-0.427950360597007,-0.105409463814813,-0.278524450245832,-0.286081714574482,-0.457384805510569,-0.10580249434079,153
55958,"55958_001","55958_001_001","Coknaz","2019","1567",106,-0.22,"Standardized mean difference",-0.6,0.16,0.19,NA,NA,NA,NA,NA,NA,NA,NA,"Coknaz 2019","d",-0.287347885566345,0.07974522228289,-0.109340479152898,-0.109779365920543,-0.295673047563422,0.0799149114944968,154
55958,"55958_001","55958_001_002","DaSilva","2019","1674",895,0,"Standardized mean difference",-0.13,0.13,0.07,NA,NA,NA,NA,NA,NA,NA,NA,"DaSilva 2019","d",-0.0648631210826801,0.0648631210826801,0,0,-0.0649543159702414,0.0649543159702414,154
55958,"55958_001","55958_001_003","Lubans","2016",NA,361,0.16,"Standardized mean difference",-0.05,0.36,0.11,NA,NA,NA,NA,NA,NA,NA,NA,"Lubans 2016","d",-0.0249921911602031,0.177152998315265,0.07974522228289,0.0799149114944968,-0.0249973965654828,0.179041904333766,154
55958,"55958_001","55958_001_004","Rerksuppaphol","2017","S07",217,-0.51,"Standardized mean difference",-0.78,-0.24,0.14,NA,NA,NA,NA,NA,NA,NA,NA,"Rerksuppaphol 2017","d",-0.363345276491644,-0.119145220618431,-0.247092907252396,-0.252314305067695,-0.380734623641985,-0.119713850398777,154
55958,"55958_001","55958_001_005","Simons","2015","e0126023",260,0.16,"Standardized mean difference",-0.08,0.4,0.12,NA,NA,NA,NA,NA,NA,NA,NA,"Simons 2015","d",-0.0399680383488716,0.196116135138184,0.07974522228289,0.0799149114944968,-0.039989341006027,0.198690110349241,154
55958,"55958_002","55958_002_001","Lubans","2016",NA,361,0.16,"Standardized mean difference",-0.05,0.36,0.11,NA,NA,NA,NA,NA,NA,NA,NA,"Lubans 2016","d",-0.0249921911602031,0.177152998315265,0.07974522228289,0.0799149114944968,-0.0249973965654828,0.179041904333766,155
55958,"55958_002","55958_002_002","Simons","2015","e0126023",260,0.2,"Standardized mean difference",-0.04,0.44,0.12,NA,NA,NA,NA,NA,NA,NA,NA,"Simons 2015","d",-0.0199960011996001,0.21486178267512,0.0995037190209989,0.0998340788992076,-0.0199986669066095,0.218262907439882,155
57114,"57114_001","57114_001_001","Gryczynski","2020","108423",300,0.037,"Hedges g",-0.189,0.262,NA,NA,NA,0.75,149,151,NA,NA,NA,"Gryczynski 2020","d",-0.0940808509370369,0.129890217973513,0.0184968349998928,0.0184989448916585,-0.0943599107997488,0.130628182412908,156
57114,"57114_001","57114_001_002","Walton","2013","646",210,0.088,"Hedges g",-0.182,0.358,NA,NA,NA,0.521,100,110,NA,NA,NA,"Walton 2013","d",-0.0906255385879088,0.17619945287562,0.0439574697439784,0.0439858150211487,-0.0908748705633959,0.178057635357089,156
57114,"57114_001","57114_001_003","Hernandez","2019","29",36,0.546,"Hedges g",-0.106,1.198,NA,NA,NA,0.101,19,17,NA,NA,NA,"Hernandez 2019","d",-0.0529257179571127,0.513864828599541,0.263362281939871,0.269717857644756,-0.0529752184789862,0.567967216675377,156
57182,"57182_001","57182_001_001","Tomczyk","2018","541",717,0.503,"Correlation",0.447,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tomczyk 2018","r",0.447,0.556,0.503,0.553314181828173,0.480944862554575,0.627024571153056,157
57182,"57182_001","57182_001_002","Chai","2019","85",1319,0.21,"Correlation",0.158,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chai 2019","r",0.158,0.261,0.21,0.21317134656486,0.159334821945307,0.267181207508359,157
57182,"57182_001","57182_001_003","Balta","2020","628",423,0.57,"Correlation",0.502,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Balta 2020","r",0.502,0.631,0.57,0.647522844827373,0.551976377649714,0.743075979290243,157
57182,"57182_001","57182_001_004","Yin","2019",NA,704,0.41,"Correlation",0.359,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yin 2019","r",0.359,0.459,0.41,0.435611223236224,0.375737478615237,0.496043634838152,157
57182,"57182_001","57182_001_005","Gezgin","2018","166",161,0.164,"Correlation",0.01,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gezgin 2018","r",0.01,0.311,0.164,0.165494507603341,0.0100003333533348,0.321652106375021,157
57182,"57182_001","57182_001_006","Franchina","2018","2319",2663,0.098,"Correlation",0.06,0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Franchina 2018","r",0.06,0.135,0.098,0.0983155510034261,0.0600721559210316,0.135829211491812,157
57182,"57182_001","57182_001_007","Beyens","2016","1",402,0.5,"Correlation",0.423,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beyens 2016","r",0.423,0.57,0.5,0.549306144334055,0.451340165790876,0.647522844827373,157
57182,"57182_001","57182_001_008","Barry","2017","1",113,0.35,"Correlation",0.177,0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barry 2017","r",0.177,0.502,0.35,0.365443754271396,0.178883953291603,0.551976377649714,157
57182,"57182_001","57182_001_009","Scott","2018","61",101,0.36,"Correlation",0.177,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scott 2018","r",0.177,0.519,0.36,0.37688590118819,0.178883953291603,0.574970116245006,157
57182,"57182_001","57182_001_010","Fuster","2017","22",5280,0.376,"Correlation",0.353,0.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fuster 2017","r",0.353,0.399,0.376,0.395392825061931,0.368866666834944,0.422459020065137,157
57182,"57182_001","57182_001_011","Wang","2020","906",1238,0.35,"Correlation",0.3,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wang 2020","r",0.3,0.398,0.35,0.365443754271396,0.309519604203112,0.421270238742467,157
57182,"57182_001","57182_001_012","Fabris","2020",NA,472,0.48,"Correlation",0.407,0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabris 2020","r",0.407,0.547,0.48,0.522984277591344,0.432010329058332,0.614090362545016,157
57182,"57182_001","57182_001_013","Li","2020",NA,1081,0.75,"Correlation",0.723,0.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Li 2020","r",0.723,0.775,0.75,0.972955074527657,0.913902365170296,1.03272764985255,157
57182,"57182_001","57182_001_014","Gao","2019",NA,465,0.28,"Correlation",0.194,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gao 2019","r",0.194,0.362,0.28,0.287682072451781,0.19649027572296,0.379185601682334,157
57223,"57223_001","57223_001_001","DeLisi","2013","132",227,0.14,"Correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DeLisi 2013","r",NA,NA,0.14,0.140925576070494,NA,NA,158
57223,"57223_001","57223_001_002","Dittrick","2013","297",493,0.085,"Correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dittrick 2013","r",NA,NA,0.085,0.0852056003495193,NA,NA,158
57223,"57223_001","57223_001_003","Espinosa","2013","68",659,0.15,"Correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espinosa 2013","r",NA,NA,0.15,0.151140435936467,NA,NA,158
57223,"57223_001","57223_001_004","Ferguson","2011","109",333,0.01,"Correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ferguson 2011","r",NA,NA,0.01,0.0100003333533348,NA,NA,158
57223,"57223_001","57223_001_005","Ferguson","2013","127",377,0.0175,"Correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ferguson 2013","r",NA,NA,0.0175,0.0175017867866669,NA,NA,158
57223,"57223_001","57223_001_006","Gunter","2012","1348",1408,0.045,"Correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gunter 2012","r",NA,NA,0.045,0.0450304119590906,NA,NA,158
57223,"57223_001","57223_001_007","Hastings","2009","638",70,0.19,"Correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hastings 2009","r",NA,NA,0.19,0.192337169219545,NA,NA,158
57223,"57223_001","57223_001_008","Holtz","2011","49",205,0.105,"Correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holtz 2011","r",NA,NA,0.105,0.105388447838499,NA,NA,158
57223,"57223_001","57223_001_009","Lam","2013","159",1278,0.167,"Correlation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lam 2013","r",NA,NA,0.167,0.168578995059857,NA,NA,158
